Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Torque [Nm]_roll_var,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Tool wear [min]_roll_var,temp_delta,power,tool_wear_rate,torque_per_rpm,temp_wear_interaction,type_encoded,Torque [Nm]_lag1,Torque [Nm]_lag2,Torque [Nm]_lag3,Tool wear [min]_lag1,Tool wear [min]_lag2,Tool wear [min]_lag3,Rotational speed [rpm]_lag1,Rotational speed [rpm]_lag2,Rotational speed [rpm]_lag3,power_lag1,power_lag2,power_lag3,Torque [Nm]_diff1,Torque [Nm]_pct_change,Tool wear [min]_diff1,Tool wear [min]_pct_change,Rotational speed [rpm]_diff1,Rotational speed [rpm]_pct_change,power_diff1,power_pct_change
300.8,311.2,1612,32.5,143,0,300.73,0.08232726026383982,0.00677777778255002,311.08000000000004,0.12292725947597435,0.015111111122273528,1515.3,315.3854960379596,99468.01111110984,44.13,12.679734487230537,160.77566666666345,133.6,6.501281924870254,42.266666666644674,10.399999999999977,52390.0,0.08865468071915684,0.020148791072535647,44501.6,2,45.5,60.4,50.3,141.0,139.0,137.0,1505.0,1353.0,1427.0,68477.5,81721.2,71778.09999999999,-13.0,-0.2857142857142857,2.0,0.014184397163120588,107.0,0.07109634551495025,-16087.5,-0.23493118177503558
300.7,311.1,1440,43.0,148,0,300.72999999999996,0.08232726026383982,0.00677777778255002,311.09000000000003,0.11972190002049465,0.01433333334451732,1521.6,312.9356341344172,97928.71111110982,43.440000000000005,12.517560997787493,156.68933333333064,136.0,6.976149845484406,48.666666666652105,10.400000000000034,61920.0,0.10270645385149202,0.029840388619014575,46042.8,0,32.5,45.5,60.4,143.0,141.0,139.0,1612.0,1505.0,1353.0,52390.0,68477.5,81721.2,10.5,0.32307692307692304,5.0,0.034965034965035,-172.0,-0.10669975186104219,9530.0,0.18190494369154409
300.7,311.0,1334,53.9,150,0,300.73,0.08232726026383982,0.00677777778255002,311.09,0.11972190002049465,0.01433333334451732,1508.8,318.2175356576044,101262.39999999873,44.64,12.922177319115498,166.98266666666302,138.4,7.275529763070608,52.93333333332626,10.300000000000011,71902.59999999999,0.11235955056179775,0.04037453183520599,46650.0,1,43.0,32.5,45.5,148.0,143.0,141.0,1440.0,1612.0,1505.0,61920.0,52390.0,68477.5,10.899999999999999,0.2534883720930232,2.0,0.013513513513513598,-106.0,-0.07361111111111107,9982.599999999991,0.16121770025839788
300.7,311.0,1706,25.0,153,0,300.73,0.08232726026383982,0.00677777778255002,311.09,0.11972190002049465,0.01433333334451732,1547.6,316.01518950835043,99865.59999999864,42.32,14.228594058756721,202.45288888888706,140.9,7.593125545884011,57.65555555555635,10.300000000000011,42650.0,0.08963093145869948,0.014645577035735208,47583.0,1,53.9,43.0,32.5,150.0,148.0,143.0,1334.0,1440.0,1612.0,71902.59999999999,61920.0,52390.0,-28.9,-0.5361781076066789,3.0,0.020000000000000018,372.0,0.2788605697151425,-29252.59999999999,-0.406836470447522
300.8,311.1,1698,24.8,156,0,300.73999999999995,0.08432740429934973,0.0071111111158659885,311.1,0.11547005388644398,0.013333333344538276,1579.6,313.12163060950314,98045.15555555413,39.64,14.79896392769891,219.00933333333356,143.5,7.89162706783504,62.27777777778668,10.300000000000011,42110.4,0.09181871689228958,0.014596821659799883,48531.600000000006,2,25.0,53.9,43.0,153.0,150.0,148.0,1706.0,1334.0,1440.0,42650.0,71902.59999999999,61920.0,-0.1999999999999993,-0.008000000000000007,3.0,0.019607843137254832,-8.0,-0.004689331770222793,-539.5999999999985,-0.012651817116060893
300.7,311.1,1688,30.7,161,0,300.75,0.07071067815215679,0.005000000004737904,311.12,0.09189365840845641,0.008444444455690071,1614.0,303.098077269459,91868.44444444292,38.04,14.815772376461261,219.50711111111258,146.3,8.680117766739228,75.344444444462,10.400000000000034,51821.6,0.09532267613972766,0.018176435760805208,50087.100000000006,0,24.8,25.0,53.9,156.0,153.0,150.0,1698.0,1706.0,1334.0,42110.4,42650.0,71902.59999999999,5.899999999999999,0.2379032258064515,5.0,0.03205128205128216,-10.0,-0.005889281507656108,9711.199999999997,0.23061286523044178
300.7,311.1,2437,13.8,163,0,300.75,0.07071067815215679,0.005000000004737904,311.12,0.09189365840845641,0.008444444455690071,1620.0,320.00277776571915,102401.77777777624,37.99,14.905364433280067,222.1698888888904,149.1,9.134184875146744,83.43333333335954,10.400000000000034,33630.6,0.06685808039376538,0.0056603773584905665,50709.3,0,30.7,24.8,25.0,161.0,156.0,153.0,1688.0,1698.0,1706.0,51821.6,42110.4,42650.0,-16.9,-0.5504885993485342,2.0,0.012422360248447228,749.0,0.44372037914691953,-18191.0,-0.351031230220603
300.7,311.1,1478,46.8,165,0,300.75,0.07071067815215679,0.005000000004737904,311.12,0.09189365840845641,0.008444444455690071,1625.1,316.97719861914817,100474.5444444429,37.64,14.622600467921096,213.82044444444625,151.9,9.302926660168795,86.54444444447932,10.400000000000034,69170.4,0.11156186612576065,0.031643002028397565,51331.50000000001,0,13.8,30.7,24.8,163.0,161.0,156.0,2437.0,1688.0,1698.0,33630.6,51821.6,42110.4,33.0,2.3913043478260865,2.0,0.012269938650306678,-959.0,-0.39351661879359867,35539.799999999996,1.056769727569535
300.7,311.1,1608,35.3,167,0,300.73,0.04830458920337709,0.0023333333381070145,311.11,0.0875595036411953,0.007666666677892493,1650.6,302.58559854104567,91558.04444444284,35.129999999999995,12.242190254289708,149.87122222222592,154.7,9.202052911053128,84.67777777782136,10.400000000000034,56762.399999999994,0.10379117464263518,0.021939092604101925,51953.700000000004,1,46.8,13.8,30.7,165.0,163.0,161.0,1478.0,2437.0,1688.0,69170.4,33630.6,51821.6,-11.5,-0.24572649572649574,2.0,0.0121212121212122,130.0,0.08795669824086594,-12408.0,-0.1793830887200305
300.7,311.1,2478,13.4,170,1,300.71999999999997,0.042163702192387596,0.0017777777825683507,311.09000000000003,0.05676462131827781,0.0032222222334074794,1747.9,393.3814801040932,154748.98888888708,31.919999999999998,13.376829054583963,178.9395555555617,157.6,8.971560003084274,80.4888888889415,10.400000000000034,33205.200000000004,0.06857603872529246,0.005405405405405406,52887.00000000001,0,35.3,46.8,13.8,167.0,165.0,163.0,1608.0,1478.0,2437.0,56762.399999999994,69170.4,33630.6,-21.9,-0.6203966005665722,3.0,0.017964071856287456,870.0,0.541044776119403,-23557.19999999999,-0.41501416430594884
300.8,311.1,1509,33.4,172,0,300.71999999999997,0.042163702192387596,0.0017777777825683507,311.08000000000004,0.04216370226799406,0.0017777777889440476,1737.6,398.6483273373753,158920.4888888871,32.01,13.384190508042002,179.1365555555616,160.5,8.396427811877002,70.50000000006162,10.300000000000011,50400.6,0.11390728476821192,0.022119205298013245,53509.200000000004,0,13.4,35.3,46.8,170.0,167.0,165.0,2478.0,1608.0,1478.0,33205.200000000004,56762.399999999994,69170.4,20.0,1.4925373134328357,2.0,0.0117647058823529,-969.0,-0.3910411622276029,17195.399999999994,0.5178526254923925
300.7,311.0,1596,36.9,174,0,300.71999999999997,0.042163702192387596,0.0017777777825683507,311.07000000000005,0.04830458926934698,0.0023333333444803114,1753.2,388.6351616733708,151037.28888888707,31.399999999999995,12.959938271458183,167.96000000000652,163.1,8.116512661103132,65.87777777784743,10.300000000000011,58892.399999999994,0.10895428929242329,0.023105823418910456,54114.0,0,33.4,13.4,35.3,172.0,170.0,167.0,1509.0,2478.0,1608.0,50400.6,33205.200000000004,56762.399999999994,3.5,0.10479041916167664,2.0,0.011627906976744207,87.0,0.05765407554671964,8491.799999999996,0.16848608945131605
300.7,311.0,1740,25.6,176,0,300.72,0.042163702192387596,0.0017777777825683507,311.07000000000005,0.04830458926934698,0.0023333333444803114,1793.8,360.1384918796259,129699.7333333314,28.57,10.322257505023245,106.54900000000872,165.7,7.601900347213623,57.7888888889666,10.300000000000011,44544.0,0.10109132682366456,0.014704192992533028,54736.0,1,36.9,33.4,13.4,174.0,172.0,170.0,1596.0,1509.0,2478.0,58892.399999999994,50400.6,33205.200000000004,-11.299999999999997,-0.3062330623306232,2.0,0.011494252873563315,144.0,0.09022556390977443,-14348.399999999994,-0.2436375491574464
300.6,310.8,1375,53.2,179,0,300.71,0.056764621262097595,0.0032222222270293826,311.05000000000007,0.097182531637908,0.009444444455552991,1760.7,383.5544434772061,147114.01111110928,31.389999999999997,12.794569160390143,163.70100000000653,168.3,7.211872926722776,52.011111111196946,10.199999999999989,73150.0,0.1300872093023256,0.03866279069767442,55633.200000000004,0,25.6,36.9,33.4,176.0,174.0,172.0,1740.0,1596.0,1509.0,44544.0,58892.399999999994,50400.6,27.6,1.078125,3.0,0.017045454545454586,-365.0,-0.20977011494252873,28606.0,0.6421964798850575
300.6,310.7,1705,31.2,181,0,300.69,0.05676462126238744,0.0032222222270622885,311.01,0.14491376749996424,0.021000000011033693,1761.4,383.43366802848175,147021.37777777595,32.029999999999994,12.586681673720108,158.4245555555616,170.8,6.795423296445296,46.17777777787146,10.099999999999966,53196.0,0.10609613130128957,0.0182883939038687,56236.7,1,53.2,25.6,36.9,179.0,176.0,174.0,1375.0,1740.0,1596.0,73150.0,44544.0,58892.399999999994,-22.000000000000004,-0.4135338345864662,2.0,0.011173184357541999,330.0,0.24,-19954.0,-0.272781954887218
300.5,310.6,1621,32.0,184,0,300.66999999999996,0.08232726026445476,0.006777777782651272,310.96,0.18973665963891795,0.03600000001093459,1754.7,385.4388696307372,148563.1222222204,32.160000000000004,12.578129166666214,158.2093333333393,173.1,6.999206304216912,48.98888888898976,10.100000000000023,51872.0,0.11344019728729964,0.01972872996300863,57150.4,1,31.2,53.2,25.6,181.0,179.0,176.0,1705.0,1375.0,1740.0,53196.0,73150.0,44544.0,0.8000000000000007,0.025641025641025772,3.0,0.016574585635359185,-84.0,-0.04926686217008802,-1324.0,-0.02488908940521839
300.6,310.7,1566,38.2,187,0,300.66,0.08432740430015007,0.007111111116000968,310.92,0.19888578522964886,0.03955555556641402,1667.6,303.91490036960215,92364.2666666652,34.6,10.871675737131667,118.19333333333738,175.5,7.261006970271448,52.72222222233055,10.099999999999966,59821.200000000004,0.11933631142310147,0.024377791959157628,58100.9,1,32.0,31.2,53.2,184.0,181.0,179.0,1621.0,1705.0,1375.0,51872.0,53196.0,73150.0,6.200000000000003,0.1937500000000001,3.0,0.016304347826086918,-55.0,-0.03392967304133254,7949.200000000004,0.1532464528069093
300.6,310.7,1388,42.9,190,0,300.65,0.08498365858874923,0.007222222227129092,310.88,0.1988857852294593,0.03955555556633861,1658.6,311.3940697358658,96966.26666666524,34.21,10.447057001854846,109.14100000000435,178.0,7.542472332664201,56.88888888900495,10.099999999999966,59545.2,0.13678905687544995,0.030885529157667384,59033.0,1,38.2,32.0,31.2,187.0,184.0,181.0,1566.0,1621.0,1705.0,59821.200000000004,51872.0,53196.0,4.699999999999996,0.12303664921465951,3.0,0.016042780748663166,-178.0,-0.11366538952745853,-276.0000000000073,-0.004613748971936449
300.6,310.7,1457,36.7,193,0,300.64,0.0843274043003523,0.0071111111160350755,310.84,0.18973665963831318,0.0360000000107051,1643.5,317.7172922234111,100944.27777777641,34.35,10.472636301863794,109.67611111111536,180.6,7.805980613187396,60.933333333457476,10.099999999999966,53471.9,0.13237311385459533,0.02517146776406036,59965.1,1,42.9,38.2,32.0,190.0,187.0,184.0,1388.0,1566.0,1621.0,59545.2,59821.200000000004,51872.0,-6.199999999999996,-0.1445221445221444,3.0,0.015789473684210575,69.0,0.04971181556195958,-6073.299999999996,-0.10199478715328858
300.6,310.6,1463,45.5,196,0,300.63,0.08232726026486559,0.006777777782718917,310.79,0.1791957341057946,0.032111111121714636,1542.0,125.46181357953388,15740.666666665713,37.559999999999995,7.954481615905556,63.273777777779465,183.2,8.202980488153136,67.28888888902105,10.0,66566.5,0.13387978142076504,0.031079234972677595,60877.600000000006,1,36.7,42.9,38.2,193.0,190.0,187.0,1457.0,1388.0,1566.0,53471.9,59545.2,59821.200000000004,8.799999999999997,0.23978201634877383,3.0,0.015544041450777257,6.0,0.0041180507892930596,13094.599999999999,0.24488750165975026
300.5,310.5,1564,38.2,199,0,300.6,0.06666666670412111,0.00444444444943837,310.73,0.16363916948047888,0.02677777778826089,1547.5,125.05931925823184,15639.833333332357,38.040000000000006,7.819235540923789,61.14044444444575,185.9,8.543353491985993,72.98888888902925,10.0,59744.8,0.12715654952076677,0.02440894568690096,61789.5,0,45.5,36.7,42.9,196.0,193.0,190.0,1463.0,1457.0,1388.0,66566.5,53471.9,59545.2,-7.299999999999997,-0.16043956043956042,3.0,0.015306122448979664,101.0,0.06903622693096367,-6821.699999999997,-0.10247947541180624
300.5,310.6,1411,47.2,201,0,300.58000000000004,0.06324555324314136,0.0040000000050310295,310.69,0.13703203197859284,0.018777777788182095,1529.0,130.64625690942523,17068.444444443543,39.07000000000001,8.315053283720532,69.14011111111161,188.6,8.630694577439138,74.48888888903736,10.100000000000023,66599.2,0.1423512747875354,0.03342776203966006,62430.600000000006,2,38.2,45.5,36.7,199.0,196.0,193.0,1564.0,1463.0,1457.0,59744.8,66566.5,53471.9,9.0,0.23560209424083767,2.0,0.01005025125628145,-153.0,-0.09782608695652173,6854.399999999994,0.11472797632597298
300.5,310.6,1540,46.7,206,0,300.56,0.05163977799850071,0.002666666671734438,310.65,0.08498365862064249,0.007222222232549901,1509.0,108.12338630780042,11690.666666665844,41.18,7.1064602846829885,50.501777777776624,191.6,8.971560003090111,80.48888888904625,10.100000000000023,71918.0,0.1336794289422453,0.03030499675535367,63983.600000000006,0,47.2,38.2,45.5,201.0,199.0,196.0,1411.0,1564.0,1463.0,66599.2,59744.8,66566.5,-0.5,-0.010593220338983023,5.0,0.02487562189054726,129.0,0.09142452161587533,5318.800000000003,0.07986282117502919
300.5,310.6,1950,20.3,208,0,300.55,0.052704627717717806,0.0027777777828632277,310.63,0.0674948558472704,0.00455555556584381,1566.5,166.2255830022665,27630.944444443387,37.89,8.41802959261986,70.86322222222367,194.5,9.13175168787757,83.38888888905485,10.100000000000023,39585.0,0.10661199384930804,0.010404920553562276,64604.8,0,46.7,47.2,38.2,206.0,201.0,199.0,1540.0,1411.0,1564.0,71918.0,66599.2,59744.8,-26.400000000000002,-0.5653104925053534,2.0,0.009708737864077666,410.0,0.26623376623376616,-32333.0,-0.44958146778275254
300.6,310.7,1339,52.9,0,0,300.55,0.052704627717717806,0.0027777777828632277,310.63,0.0674948558472704,0.00455555556584381,1529.9,172.51631162813814,29761.877777776874,40.06,9.256973347458405,85.69155555555527,176.4,62.469903864893226,3902.4888888890014,10.099999999999966,70833.09999999999,0.0,0.03947761194029851,0.0,1,20.3,46.7,47.2,208.0,206.0,201.0,1950.0,1540.0,1411.0,39585.0,71918.0,66599.2,32.599999999999994,1.6059113300492611,-208.0,-1.0,-611.0,-0.31333333333333335,31248.09999999999,0.7893924466338258
300.5,310.6,1499,45.2,8,0,300.55,0.052704627717717806,0.0027777777828632277,310.62,0.0632455532845557,0.0040000000102695735,1503.0,171.3579748816925,29363.555555554765,41.519999999999996,8.870149691834637,78.67955555555412,140.4,94.52712720578037,8935.377777777783,10.100000000000023,67754.8,0.005333333333333333,0.030133333333333335,2484.8,0,39.6,52.9,20.3,3.0,0.0,208.0,1419.0,1339.0,1950.0,56192.4,70833.09999999999,39585.0,5.600000000000001,0.14141414141414144,5.0,1.6666666666666665,80.0,0.056377730796335346,11562.400000000001,0.20576448060591823
300.5,310.6,1368,49.6,10,0,300.54,0.051639777998842555,0.002666666671769744,310.61,0.056764621310048356,0.003222222232473196,1501.0,172.95856922010512,29914.66666666589,42.190000000000005,9.23164244445268,85.22322222222026,122.4,100.95235399819921,10191.377777777729,10.100000000000023,67852.8,0.007304601899196494,0.03623082542001461,3106.0,0,45.2,39.6,52.9,8.0,3.0,0.0,1499.0,1419.0,1339.0,67754.8,56192.4,70833.09999999999,4.399999999999999,0.09734513274336276,2.0,0.25,-131.0,-0.0873915943962642,98.0,0.0014463919899401212
300.5,310.5,1536,36.2,12,0,300.53000000000003,0.048304589206966404,0.002333333338453775,310.59000000000003,0.05676462130971623,0.00322222223243549,1508.9,172.52919237688852,29766.32222222141,42.14,9.265971196923736,85.85822222222029,104.3,103.09116785102779,10627.788888888785,10.0,55603.200000000004,0.007807417046193884,0.023552374756018218,3726.0,0,49.6,45.2,39.6,10.0,8.0,3.0,1368.0,1499.0,1419.0,67852.8,67754.8,56192.4,-13.399999999999999,-0.2701612903225806,2.0,0.19999999999999996,168.0,0.12280701754385959,-12249.599999999999,-0.18053197509903784
300.5,310.5,1469,42.9,14,0,300.52000000000004,0.042163702196499675,0.0017777777829151113,310.58000000000004,0.06324555328395845,0.004000000010194028,1509.5,172.36218327179952,29708.722222221408,41.88,9.197439257145826,84.59288888888716,86.1,101.1505478647208,10231.433333333174,10.0,63020.1,0.009523809523809525,0.029183673469387755,4347.0,1,36.2,49.6,45.2,12.0,10.0,8.0,1536.0,1368.0,1499.0,55603.200000000004,67852.8,67754.8,6.699999999999996,0.1850828729281766,2.0,0.16666666666666674,-67.0,-0.04361979166666663,7416.899999999994,0.13338980490331487
300.5,310.5,2633,12.2,17,1,300.52000000000004,0.042163702196499675,0.0017777777829151113,310.58000000000004,0.06324555328395845,0.004000000010194028,1616.4,396.14593270662107,156931.59999999875,39.28,13.1702358031704,173.45511111111148,67.9,94.75049105706705,8977.655555555342,10.0,32122.6,0.006454062262718299,0.004631738800303721,5278.5,0,42.9,36.2,49.6,14.0,12.0,10.0,1469.0,1536.0,1368.0,63020.1,55603.200000000004,67852.8,-30.7,-0.7156177156177157,3.0,0.2142857142857142,1164.0,0.7923757658270933,-30897.5,-0.49028008524264477
300.4,310.4,1298,61.4,19,0,300.51000000000005,0.056764621265164884,0.0032222222273776096,310.56,0.08432740433137806,0.007111111121267718,1605.1,404.18599953761515,163366.32222222103,40.7,14.785503410811222,218.6111111111103,49.7,83.10776137040229,6906.899999999731,10.0,79697.2,0.014626635873749037,0.0472671285604311,5897.599999999999,0,12.2,42.9,36.2,17.0,14.0,12.0,2633.0,1469.0,1536.0,32122.6,63020.1,55603.200000000004,49.2,4.032786885245902,2.0,0.11764705882352944,-1335.0,-0.5070262058488416,47574.6,1.4810320459738628
300.4,310.4,1544,36.3,21,0,300.5,0.06666666670546709,0.004444444449617833,310.54,0.09660917836030616,0.009333333343453449,1605.5,404.1163886252998,163310.05555555434,39.660000000000004,14.681976857509499,215.56044444444447,31.2,62.47986342281014,3903.733333333009,10.0,56047.2,0.013592233009708738,0.02349514563106796,6518.4,1,61.4,12.2,42.9,19.0,17.0,14.0,1298.0,2633.0,1469.0,79697.2,32122.6,63020.1,-25.1,-0.4087947882736157,2.0,0.10526315789473695,246.0,0.18952234206471497,-23650.0,-0.2967481919063656
300.5,310.5,1403,47.7,24,0,300.5,0.06666666670546709,0.004444444449617833,310.53000000000003,0.0948683298582893,0.009000000010101185,1550.8,389.0437850251122,151355.0666666657,42.4,13.143650769689271,172.75555555555337,12.8,7.757433710796192,60.17777777739718,10.0,66923.1,0.017094017094017096,0.03397435897435898,7452.0,2,36.3,61.4,12.2,21.0,19.0,17.0,1544.0,1298.0,2633.0,56047.2,79697.2,32122.6,11.400000000000006,0.3140495867768598,3.0,0.1428571428571428,-141.0,-0.09132124352331605,10875.900000000009,0.19404894446109733
300.5,310.5,1452,42.9,29,0,300.48999999999995,0.05676462126547587,0.003222222227412915,310.51,0.07378647880546815,0.0054444444545098,1562.1,383.8143214281253,147313.4333333323,41.4,12.62625131312619,159.42222222222085,15.7,7.860590874006678,61.78888888851707,10.0,62290.799999999996,0.01995870612525809,0.029525120440467997,9004.5,0,47.7,36.3,61.4,24.0,21.0,19.0,1403.0,1544.0,1298.0,66923.1,56047.2,79697.2,-4.800000000000004,-0.10062893081761015,5.0,0.20833333333333326,49.0,0.03492516037063442,-4632.30000000001,-0.06921825199370635
300.6,310.5,1509,43.1,31,0,300.48999999999995,0.05676462126547587,0.003222222227412915,310.5,0.06666666674201795,0.004444444454491281,1571.1,381.13177948490767,145261.43333333227,41.75,12.61931940408121,159.24722222222056,18.5,7.820912137743482,61.16666666630332,9.899999999999977,65037.9,0.02052980132450331,0.028543046357615894,9625.5,0,42.9,47.7,36.3,29.0,24.0,21.0,1452.0,1403.0,1544.0,62290.799999999996,66923.1,56047.2,0.20000000000000284,0.004662004662004726,2.0,0.06896551724137923,57.0,0.03925619834710736,2747.100000000006,0.044101215588818965
300.7,310.6,1474,37.0,33,0,300.51,0.08755950360652681,0.007666666671821381,310.5,0.06666666674201795,0.004444444454491281,1568.6,381.7387704817102,145724.48888888783,40.93,12.636635452348642,159.68455555555457,21.0,8.082903768632754,65.33333333297757,9.900000000000034,54538.0,0.022372881355932205,0.025084745762711864,10249.800000000001,1,43.1,42.9,47.7,31.0,29.0,24.0,1509.0,1452.0,1403.0,65037.9,62290.799999999996,66923.1,-6.100000000000001,-0.14153132250580047,2.0,0.06451612903225801,-35.0,-0.02319416832339294,-10499.900000000001,-0.16144278951196156
300.7,310.7,1377,46.7,36,0,300.53,0.10593499057130346,0.011222222227342152,310.51,0.08755950363455776,0.0076666666767301345,1569.5,381.2235418870244,145331.38888888786,40.64,12.447418295462777,154.93822222222147,23.6,8.329332372851374,69.37777777742988,10.0,64305.9,0.026124818577648767,0.03388969521044993,11185.199999999999,1,37.0,43.1,42.9,33.0,31.0,29.0,1474.0,1509.0,1452.0,54538.0,65037.9,62290.799999999996,9.700000000000003,0.26216216216216215,3.0,0.09090909090909083,-97.0,-0.06580732700135683,9767.900000000001,0.17910264402801723
300.8,310.8,1741,27.1,39,0,300.56,0.13498971156088127,0.018222222227289926,310.53999999999996,0.1264911064467336,0.016000000010118885,1590.0,384.7177897859373,148007.77777777668,39.730000000000004,13.122419323009337,172.19788888888885,26.3,8.525126261671323,72.67777777743805,10.0,47181.100000000006,0.022388059701492536,0.01555683122847302,12121.2,0,46.7,37.0,43.1,36.0,33.0,31.0,1377.0,1474.0,1509.0,64305.9,54538.0,65037.9,-19.6,-0.4197002141327624,3.0,0.08333333333333326,364.0,0.2643427741466957,-17124.799999999996,-0.2663021588998832
300.8,310.8,1460,53.8,41,0,300.59,0.15238839269194995,0.023222222227235946,310.57,0.14944341184377877,0.022333333343509273,1589.1,385.0426960452265,148257.87777777668,40.82000000000001,13.847647212914271,191.7573333333324,29.0,8.472176684739654,71.7777777774462,10.0,78548.0,0.02806297056810404,0.03682409308692676,12742.800000000001,0,27.1,46.7,37.0,39.0,36.0,33.0,1741.0,1377.0,1474.0,47181.100000000006,64305.9,54538.0,26.699999999999996,0.9852398523985237,2.0,0.05128205128205132,-281.0,-0.16140149339460086,31366.899999999994,0.6648191754749251
300.7,310.6,1631,32.6,43,0,300.61,0.1523883926918283,0.02322222222719887,310.58,0.1475729575090674,0.02177777778797301,1488.9,127.34419674427156,16216.544444443742,42.86,10.179849376750658,103.62933333333075,31.6,8.369255907434109,70.04444444412073,9.900000000000034,53170.600000000006,0.026348039215686275,0.019975490196078433,13355.800000000001,2,53.8,27.1,46.7,41.0,39.0,36.0,1460.0,1741.0,1377.0,78548.0,47181.100000000006,64305.9,-21.199999999999996,-0.39405204460966536,2.0,0.04878048780487809,171.0,0.11712328767123292,-25377.399999999994,-0.3230814279166878
300.7,310.5,1561,33.2,48,0,300.64,0.13498971156033987,0.01822222222714376,310.59000000000003,0.13703203197789574,0.01877777778799104,1515.2,109.4367397175153,11976.399999999188,40.04,8.183479292656212,66.96933333333301,34.5,8.540751983527533,72.9444444441295,9.800000000000011,51825.200000000004,0.030729833546734954,0.021254801536491678,14904.0,0,32.6,53.8,27.1,43.0,41.0,39.0,1631.0,1460.0,1741.0,53170.600000000006,78548.0,47181.100000000006,0.6000000000000014,0.01840490797546024,5.0,0.11627906976744184,-70.0,-0.0429184549356223,-1345.4000000000015,-0.025303457173701305
300.7,310.6,1572,38.5,50,0,300.67,0.10593499057011464,0.01122222222709028,310.61,0.1197219000166003,0.01433333334358484,1518.0,110.607413856392,12233.999999999178,40.260000000000005,8.100919015080226,65.62488888888839,37.4,8.369255907435157,70.04444444413828,9.900000000000034,60522.0,0.03178639542275906,0.024475524475524476,15530.000000000002,1,33.2,32.6,53.8,48.0,43.0,41.0,1561.0,1631.0,1460.0,51825.200000000004,53170.600000000006,78548.0,5.299999999999997,0.15963855421686746,2.0,0.04166666666666674,11.0,0.007046764894298452,8696.799999999996,0.16781025447079778
300.6,310.6,2127,18.7,53,0,300.68,0.09189365837366184,0.008444444449295272,310.62,0.11352924248474508,0.012888888899160048,1590.4,214.82406238076928,46149.37777777665,37.36,10.088519327543764,101.77822222222409,40.3,8.233400809422038,67.78888888859149,10.0,39774.9,0.024906015037593984,0.008787593984962405,16461.800000000003,0,38.5,33.2,32.6,50.0,48.0,43.0,1572.0,1561.0,1631.0,60522.0,51825.200000000004,53170.600000000006,-19.8,-0.5142857142857142,3.0,0.06000000000000005,555.0,0.3530534351145038,-20747.1,-0.3428026172300981
300.6,310.6,1448,44.7,55,0,300.69,0.0737864787700158,0.005444444449277992,310.63,0.1059349905957118,0.011222222232513549,1590.0,215.11392330576575,46273.99999999887,37.540000000000006,10.213629238533379,104.31822222222394,42.9,8.3725742755565,70.09999999971045,10.0,64725.600000000006,0.03795721187025535,0.030848861283643895,17083.0,2,18.7,38.5,33.2,53.0,50.0,48.0,2127.0,1572.0,1561.0,39774.9,60522.0,51825.200000000004,26.000000000000004,1.3903743315508024,2.0,0.037735849056603765,-679.0,-0.3192289609779031,24950.700000000004,0.6272976173415898
300.6,310.7,1543,39.6,60,0,300.69,0.0737864787700158,0.005444444449277992,310.65,0.097182531633913,0.009444444454776501,1593.4,213.95700502670823,45777.599999998856,37.190000000000005,10.06075433443138,101.21877777777979,45.8,8.804039476900948,77.51111111083031,10.099999999999966,61102.8,0.038860103626943004,0.025647668393782384,18642.0,0,44.7,18.7,38.5,55.0,53.0,50.0,1448.0,2127.0,1572.0,64725.600000000006,39774.9,60522.0,-5.100000000000001,-0.11409395973154368,5.0,0.09090909090909083,95.0,0.06560773480662974,-3622.800000000003,-0.05597167117801927
300.6,310.6,1508,34.8,62,0,300.68,0.07888106380540243,0.006222222227071969,310.65000000000003,0.097182531633913,0.009444444454776501,1596.8,212.11097724225758,44991.066666665516,36.97,10.089383859615456,101.79566666666886,48.7,8.895067297213108,79.12222222195012,10.0,52478.399999999994,0.04108681245858184,0.02306163021868787,19257.2,0,39.6,44.7,18.7,60.0,55.0,53.0,1543.0,1448.0,2127.0,61102.8,64725.600000000006,39774.9,-4.800000000000004,-0.12121212121212133,2.0,0.03333333333333344,-35.0,-0.02268308489954629,-8624.400000000009,-0.14114574127535906
300.6,310.6,1403,50.4,64,0,300.67,0.08232726026440942,0.006777777782643806,310.64,0.09660917836129639,0.009333333343644779,1599.4,209.2575234277371,43788.711111109944,37.34,10.54347612928918,111.16488888889077,51.5,8.860022573319792,78.49999999973629,10.0,70711.2,0.045584045584045586,0.035897435897435895,19878.4,1,34.8,39.6,44.7,62.0,60.0,55.0,1508.0,1543.0,1448.0,52478.399999999994,61102.8,64725.600000000006,15.600000000000001,0.4482758620689655,2.0,0.032258064516129004,-105.0,-0.06962864721485407,18232.800000000003,0.3474343729991769
